
___________ Mon Sep 26 11:01:21 2022

* maxRotX=-45.0  * RangeX=25.0  * RangeY=15.0  * StepDeg=-2.0

___________ 
File , transition , degStep , pixelStep , contrastPerc , rotVecX , rotVecY , Rmajor , Rminor , Vmajor , Vminor , Time(us) , curvature , meanDifference , contrastelista , umbrallista , N1 , Nmatch , maximum , minimum , minimo_lejano 
objTR0001.cimgz , 00 , 0.50 , 4 , 0.08 , -41.2494 , -2.8714 , 112.6506 , 77.4992 , 111.0862 , 78.5874 , 3778 , 0.6516 , 0.0038 , 4.6436 , 3.2889 , 48 , 09 , 0.3187 , -1.1280 , -0.9587 
objTR0001.cimgz , 01 , 0.50 , 4 , 0.08 , -41.4949 , 5.8758 , 112.6506 , 77.4992 , 113.1125 , 77.4992 , 3275 , 0.0026 , 0.0158 , 6.0005 , 4.0222 , 47 , 16 , 0.4704 , -1.0407 , -0.9740 
objTR0001.cimgz , 02 , 0.50 , 4 , 0.08 , 0.0000 , 3.0000 , 112.6506 , 77.4992 , 114.0530 , 79.4847 , 3852 , -1.0000 , 0.0926 , 6.5469 , 4.8400 , 58 , 33 , -0.6958 , -0.9779 , -0.9518 
objTR0001.cimgz , 03 , 0.50 , 4 , 0.08 , -32.5195 , 10.9413 , 112.6506 , 77.4992 , 115.1445 , 78.9642 , 3215 , 0.0065 , 0.0029 , 8.2770 , 6.4500 , 51 , 13 , -0.3575 , -0.9901 , -0.9873 
objTR0001.cimgz , 04 , 0.50 , 4 , 0.08 , 0.8992 , -1.1455 , 112.6506 , 77.4992 , 111.9259 , 79.5254 , 3165 , 0.0012 , 0.0016 , 8.0120 , 6.1000 , 60 , 36 , -0.6161 , -0.9921 , -0.9910 
objTR0001.cimgz , 05 , 0.50 , 4 , 0.08 , -4.9051 , -6.2326 , 112.6506 , 77.4992 , 112.7726 , 78.7425 , 3328 , 0.0018 , 0.0343 , 8.2894 , 6.5333 , 58 , 28 , -0.7087 , -0.9906 , -0.9800 
objTR0001.cimgz , 06 , 0.50 , 4 , 0.08 , -44.6205 , 13.6076 , 112.6506 , 77.4992 , 114.5305 , 78.6524 , 3516 , 0.0079 , 0.0051 , 7.5533 , 6.0000 , 71 , 30 , -0.7447 , -0.9492 , -0.9415 
objTR0001.cimgz , 07 , 0.50 , 4 , 0.08 , -3.3750 , 3.9244 , 112.6506 , 77.4992 , 111.4475 , 79.5085 , 4030 , 0.0032 , 0.0231 , 7.7785 , 6.4000 , 73 , 47 , -0.6200 , -0.9594 , -0.9505 
objTR0001.cimgz , 08 , 0.50 , 4 , 0.08 , -2.5000 , -15.0000 , 112.6506 , 77.4992 , 111.4670 , 78.8300 , 3970 , 0.0000 , 0.0385 , 5.7918 , 4.2222 , 75 , 51 , -0.6975 , -0.9648 , -0.9545 
objTR0001.cimgz , 00 , 1.00 , 4 , 0.08 , -41.3766 , -2.6211 , 112.6506 , 77.4992 , 111.0862 , 78.5874 , 950 , 0.9170 , 0.0063 , 4.6436 , 3.2889 , 48 , 09 , 0.3181 , -1.0515 , -0.9555 
objTR0001.cimgz , 01 , 1.00 , 4 , 0.08 , -44.3081 , 4.6391 , 112.6506 , 77.4992 , 113.1125 , 77.4992 , 870 , 0.0005 , 0.0157 , 6.0005 , 4.0222 , 47 , 16 , 0.4704 , -0.9973 , -0.9740 
objTR0001.cimgz , 02 , 1.00 , 4 , 0.08 , 0.2514 , 3.1265 , 112.6506 , 77.4992 , 114.0530 , 79.4847 , 942 , 0.0116 , 0.0996 , 6.5469 , 4.8400 , 58 , 33 , -0.6958 , -0.9814 , -0.9498 
objTR0001.cimgz , 03 , 1.00 , 4 , 0.08 , -32.1090 , 10.8870 , 112.6506 , 77.4992 , 115.1445 , 78.9642 , 871 , 0.0114 , 0.0029 , 8.2770 , 6.4500 , 51 , 13 , -0.3575 , -0.9878 , -0.9873 
objTR0001.cimgz , 04 , 1.00 , 4 , 0.08 , 1.2372 , -1.4829 , 112.6506 , 77.4992 , 111.9259 , 79.5254 , 882 , 0.0276 , 0.0021 , 8.0120 , 6.1000 , 60 , 36 , -0.6161 , -1.0215 , -0.9908 
objTR0001.cimgz , 05 , 1.00 , 4 , 0.08 , -5.1445 , -6.2802 , 112.6506 , 77.4992 , 112.7726 , 78.7425 , 985 , 0.0035 , 0.0396 , 8.2894 , 6.5333 , 58 , 28 , -0.7087 , -0.9905 , -0.9786 
objTR0001.cimgz , 06 , 1.00 , 4 , 0.08 , 5.0000 , -8.0000 , 112.6506 , 77.4992 , 114.5305 , 78.6524 , 995 , 0.0000 , 0.0083 , 7.5533 , 6.0000 , 71 , 50 , -0.7448 , -0.9393 , -0.9377 
objTR0001.cimgz , 07 , 1.00 , 4 , 0.08 , -3.2510 , 3.8966 , 112.6506 , 77.4992 , 111.4475 , 79.5085 , 1026 , 0.0174 , 0.0238 , 7.7785 , 6.4000 , 73 , 47 , -0.6290 , -0.9729 , -0.9505 
objTR0001.cimgz , 08 , 1.00 , 4 , 0.08 , -2.0000 , -15.0000 , 112.6506 , 77.4992 , 111.4670 , 78.8300 , 1051 , 0.0000 , 0.0350 , 5.7918 , 4.2222 , 75 , 51 , -0.6975 , -0.9629 , -0.9536 
objTR0001.cimgz , 00 , 2.00 , 4 , 0.08 , -46.0000 , -16.0000 , 112.6506 , 77.4992 , 111.0862 , 78.5874 , 414 , 0.0000 , 0.0003 , 4.6436 , 3.2889 , 48 , 19 , 0.2488 , -0.9603 , -0.9600 
objTR0001.cimgz , 01 , 2.00 , 4 , 0.08 , -46.0000 , 4.0000 , 112.6506 , 77.4992 , 113.1125 , 77.4992 , 328 , 0.0000 , 0.0137 , 6.0005 , 4.0222 , 47 , 16 , 0.4769 , -0.9967 , -0.9765 
objTR0001.cimgz , 02 , 2.00 , 4 , 0.08 , 0.4586 , 3.1765 , 112.6506 , 77.4992 , 114.0530 , 79.4847 , 361 , 0.0196 , 0.0724 , 6.5469 , 4.8400 , 58 , 32 , -0.6425 , -0.9843 , -0.9507 
objTR0001.cimgz , 03 , 2.00 , 4 , 0.08 , -34.0000 , 12.0000 , 112.6506 , 77.4992 , 115.1445 , 78.9642 , 352 , -1.0000 , 0.0052 , 8.2770 , 6.4500 , 51 , 13 , -0.3575 , -0.9867 , -0.9835 
objTR0001.cimgz , 04 , 2.00 , 4 , 0.08 , 2.3897 , -12.3695 , 112.6506 , 77.4992 , 111.9259 , 79.5254 , 404 , 0.0041 , 0.0010 , 8.0120 , 6.1000 , 60 , 40 , -0.5909 , -0.9918 , -0.9904 
objTR0001.cimgz , 05 , 2.00 , 4 , 0.08 , -5.2621 , -6.1552 , 112.6506 , 77.4992 , 112.7726 , 78.7425 , 344 , 0.0085 , 0.0360 , 8.2894 , 6.5333 , 58 , 28 , -0.6892 , -0.9906 , -0.9763 
objTR0001.cimgz , 06 , 2.00 , 4 , 0.08 , 6.0000 , -8.0000 , 112.6506 , 77.4992 , 114.5305 , 78.6524 , 380 , 0.0000 , 0.0148 , 7.5533 , 6.0000 , 71 , 50 , -0.7331 , -0.9430 , -0.9399 
objTR0001.cimgz , 07 , 2.00 , 4 , 0.08 , 0.8372 , -2.6136 , 112.6506 , 77.4992 , 111.4475 , 79.5085 , 381 , 0.0023 , 0.0446 , 7.7785 , 6.4000 , 73 , 51 , -0.6196 , -0.9551 , -0.9388 
objTR0001.cimgz , 08 , 2.00 , 4 , 0.08 , -2.0000 , -16.0000 , 112.6506 , 77.4992 , 111.4670 , 78.8300 , 376 , 0.0000 , 0.0502 , 5.7918 , 4.2222 , 75 , 50 , -0.7162 , -0.9646 , -0.9522 
objTR0001.cimgz , 00 , 4.00 , 4 , 0.08 , -48.0000 , -16.0000 , 112.6506 , 77.4992 , 111.0862 , 78.5874 , 260 , 0.0000 , 0.0071 , 4.6436 , 3.2889 , 48 , 19 , 0.2488 , -0.9662 , -0.9575 
objTR0001.cimgz , 01 , 4.00 , 4 , 0.08 , -39.7588 , 3.0716 , 112.6506 , 77.4992 , 113.1125 , 77.4992 , 210 , 0.1909 , 0.0078 , 6.0005 , 4.0222 , 47 , 16 , 0.4862 , -1.0490 , -0.9847 
objTR0001.cimgz , 02 , 4.00 , 4 , 0.08 , 1.0372 , 3.6647 , 112.6506 , 77.4992 , 114.0530 , 79.4847 , 217 , 0.0157 , 0.1331 , 6.5469 , 4.8400 , 58 , 32 , -0.6525 , -0.9794 , -0.9319 
objTR0001.cimgz , 03 , 4.00 , 4 , 0.08 , 8.0000 , 0.0000 , 112.6506 , 77.4992 , 115.1445 , 78.9642 , 201 , 0.0000 , 0.0075 , 8.2770 , 6.4500 , 51 , 16 , -0.5630 , -0.9867 , -0.9836 
objTR0001.cimgz , 04 , 4.00 , 4 , 0.08 , 4.1918 , -1.4406 , 112.6506 , 77.4992 , 111.9259 , 79.5254 , 178 , 0.0613 , 0.0007 , 8.0120 , 6.1000 , 60 , 34 , -0.6301 , -1.0276 , -0.9901 
objTR0001.cimgz , 05 , 4.00 , 4 , 0.08 , -43.7194 , 0.3018 , 112.6506 , 77.4992 , 112.7726 , 78.7425 , 177 , 0.0200 , 0.0003 , 8.2894 , 6.5333 , 58 , 23 , -0.7338 , -0.9772 , -0.9762 
objTR0001.cimgz , 06 , 4.00 , 4 , 0.08 , 8.0000 , -8.0000 , 112.6506 , 77.4992 , 114.5305 , 78.6524 , 309 , 0.0000 , 0.0087 , 7.5533 , 6.0000 , 71 , 50 , -0.6698 , -0.9353 , -0.9329 
objTR0001.cimgz , 07 , 4.00 , 4 , 0.08 , 1.7161 , -3.2099 , 112.6506 , 77.4992 , 111.4475 , 79.5085 , 196 , 0.0085 , 0.0715 , 7.7785 , 6.4000 , 73 , 52 , -0.6196 , -0.9590 , -0.9261 
objTR0001.cimgz , 08 , 4.00 , 4 , 0.08 , -4.0000 , -16.0000 , 112.6506 , 77.4992 , 111.4670 , 78.8300 , 191 , 0.0000 , 0.0021 , 5.7918 , 4.2222 , 75 , 51 , -0.7498 , -0.9523 , -0.9519 
objTR0001.cimgz , 00 , 5.00 , 4 , 0.08 , -45.0000 , -15.0000 , 112.6506 , 77.4992 , 111.0862 , 78.5874 , 228 , 0.0000 , 0.0274 , 4.6436 , 3.2889 , 48 , 20 , 0.2912 , -0.9384 , -0.9047 
objTR0001.cimgz , 01 , 5.00 , 4 , 0.08 , -45.0000 , 5.0000 , 112.6506 , 77.4992 , 113.1125 , 77.4992 , 140 , 0.0000 , 0.0234 , 6.0005 , 4.0222 , 47 , 16 , 0.4704 , -0.9969 , -0.9626 
objTR0001.cimgz , 02 , 5.00 , 4 , 0.08 , 1.5320 , 4.1416 , 112.6506 , 77.4992 , 114.0530 , 79.4847 , 152 , 0.0201 , 0.1605 , 6.5469 , 4.8400 , 58 , 30 , -0.7001 , -0.9798 , -0.9269 
objTR0001.cimgz , 03 , 5.00 , 4 , 0.08 , -32.8385 , 6.9350 , 112.6506 , 77.4992 , 115.1445 , 78.9642 , 145 , 0.0086 , 0.0079 , 8.2770 , 6.4500 , 51 , 17 , -0.5404 , -0.9867 , -0.9784 
objTR0001.cimgz , 04 , 5.00 , 4 , 0.08 , 5.0000 , 0.0000 , 112.6506 , 77.4992 , 111.9259 , 79.5254 , 139 , 0.0000 , 0.0176 , 8.0120 , 6.1000 , 60 , 34 , -0.6676 , -0.9904 , -0.9847 
objTR0001.cimgz , 05 , 5.00 , 4 , 0.08 , -4.3490 , -5.3493 , 112.6506 , 77.4992 , 112.7726 , 78.7425 , 160 , 0.0199 , 0.0260 , 8.2894 , 6.5333 , 58 , 29 , -0.7338 , -0.9895 , -0.9794 
objTR0001.cimgz , 06 , 5.00 , 4 , 0.08 , 5.0000 , -10.0000 , 112.6506 , 77.4992 , 114.5305 , 78.6524 , 148 , 0.0000 , 0.0446 , 7.5533 , 6.0000 , 71 , 52 , -0.7502 , -0.9375 , -0.9292 
objTR0001.cimgz , 07 , 5.00 , 4 , 0.08 , -0.9315 , -2.4164 , 112.6506 , 77.4992 , 111.4475 , 79.5085 , 157 , 0.0317 , 0.0423 , 7.7785 , 6.4000 , 73 , 51 , -0.6723 , -0.9629 , -0.9352 
objTR0001.cimgz , 08 , 5.00 , 4 , 0.08 , 0.6312 , -2.6120 , 112.6506 , 77.4992 , 111.4670 , 78.8300 , 156 , 0.0083 , 0.1521 , 5.7918 , 4.2222 , 75 , 57 , -0.7561 , -0.9559 , -0.9235 
objTR0001.cimgz , 00 , 4.02 , 4 , 0.08 , -48.1671 , -16.0955 , 112.6506 , 77.4992 , 111.0862 , 78.5874 , 266 , 0.0000 , 0.0069 , 4.6436 , 3.2889 , 48 , 19 , 0.2488 , -0.9653 , -0.9569 
objTR0001.cimgz , 01 , 4.02 , 4 , 0.08 , -46.3649 , 2.9846 , 112.6506 , 77.4992 , 113.1125 , 77.4992 , 179 , 0.0072 , 0.0071 , 6.0005 , 4.0222 , 47 , 16 , 0.4769 , -1.0007 , -0.9861 
objTR0001.cimgz , 02 , 4.02 , 4 , 0.08 , 1.1570 , 3.8382 , 112.6506 , 77.4992 , 114.0530 , 79.4847 , 193 , 0.0137 , 0.1152 , 6.5469 , 4.8400 , 58 , 32 , -0.6455 , -0.9787 , -0.9369 
objTR0001.cimgz , 03 , 4.02 , 4 , 0.08 , 8.1671 , 0.0000 , 112.6506 , 77.4992 , 115.1445 , 78.9642 , 167 , 0.0000 , 0.0066 , 8.2770 , 6.4500 , 51 , 14 , -0.5630 , -0.9863 , -0.9836 
objTR0001.cimgz , 04 , 4.02 , 4 , 0.08 , 4.3286 , -1.4530 , 112.6506 , 77.4992 , 111.9259 , 79.5254 , 179 , 0.0622 , 0.0007 , 8.0120 , 6.1000 , 60 , 34 , -0.6283 , -1.0277 , -0.9901 
objTR0001.cimgz , 05 , 4.02 , 4 , 0.08 , -43.7248 , 0.3257 , 112.6506 , 77.4992 , 112.7726 , 78.7425 , 176 , 0.0228 , 0.0046 , 8.2894 , 6.5333 , 58 , 23 , -0.7243 , -0.9785 , -0.9761 
objTR0001.cimgz , 06 , 4.02 , 4 , 0.08 , 5.8870 , -8.6247 , 112.6506 , 77.4992 , 114.5305 , 78.6524 , 189 , 0.0136 , 0.0054 , 7.5533 , 6.0000 , 71 , 50 , -0.6698 , -0.9452 , -0.9350 
objTR0001.cimgz , 07 , 4.02 , 4 , 0.08 , -0.5638 , -2.2829 , 112.6506 , 77.4992 , 111.4475 , 79.5085 , 197 , 0.0260 , 0.0547 , 7.7785 , 6.4000 , 73 , 52 , -0.6179 , -0.9602 , -0.9315 
objTR0001.cimgz , 08 , 4.02 , 4 , 0.08 , -3.9045 , -16.0955 , 112.6506 , 77.4992 , 111.4670 , 78.8300 , 192 , 0.0000 , 0.0075 , 5.7918 , 4.2222 , 75 , 51 , -0.7489 , -0.9534 , -0.9519 
objTR0002.cimgz , 00 , 0.50 , 4 , 0.08 , -39.4394 , 0.3780 , 117.3490 , 79.4704 , 113.7790 , 79.4704 , 3979 , 0.0018 , 0.0744 , 2.0450 , 1.7806 , 50 , 24 , -0.8867 , -1.0010 , -0.9897 
objTR0002.cimgz , 01 , 0.50 , 4 , 0.08 , -34.4984 , 9.3759 , 117.3490 , 79.4704 , 112.4845 , 80.8397 , 4014 , 0.0069 , 0.0178 , 3.8078 , 2.5143 , 60 , 14 , -0.8879 , -0.9984 , -0.9930 
objTR0002.cimgz , 02 , 0.50 , 4 , 0.08 , 3.3703 , -2.8687 , 117.3490 , 79.4704 , 119.4649 , 83.7862 , 3515 , 0.0006 , 0.1222 , 3.3669 , 2.5636 , 69 , 31 , -0.8359 , -0.9927 , -0.9733 
objTR0002.cimgz , 03 , 0.50 , 4 , 0.08 , -14.2690 , -2.8560 , 117.3490 , 79.4704 , 121.5512 , 85.2118 , 2855 , 0.0072 , 0.0173 , 3.7266 , 3.2800 , 48 , 17 , -0.7667 , -0.9906 , -0.9849 
objTR0002.cimgz , 04 , 0.50 , 4 , 0.08 , -44.5452 , -6.1654 , 117.3490 , 79.4704 , 114.9898 , 84.3712 , 3577 , 0.0015 , 0.0161 , 5.2768 , 3.3778 , 67 , 36 , -0.8339 , -0.9918 , -0.9883 
objTR0002.cimgz , 05 , 0.50 , 4 , 0.08 , -10.0000 , 15.0000 , 117.3490 , 79.4704 , 114.5106 , 82.5351 , 3974 , 0.0000 , 0.0238 , 4.9503 , 3.7905 , 78 , 24 , -0.6646 , -0.9846 , -0.9770 
objTR0002.cimgz , 06 , 0.50 , 4 , 0.08 , -20.5191 , 12.1846 , 117.3490 , 79.4704 , 122.1895 , 83.5618 , 3237 , 0.0015 , 0.0056 , 4.9061 , 4.0500 , 51 , 20 , -0.7929 , -0.9948 , -0.9926 
objTR0002.cimgz , 07 , 0.50 , 4 , 0.08 , -6.5713 , -14.5382 , 117.3490 , 79.4704 , 121.7266 , 83.7120 , 3440 , 0.0020 , 0.0504 , 4.2450 , 3.6875 , 59 , 34 , -0.7689 , -0.9907 , -0.9792 
objTR0002.cimgz , 08 , 0.50 , 4 , 0.08 , -15.0000 , -15.0000 , 117.3490 , 79.4704 , 119.7807 , 83.7402 , 3992 , 0.0000 , 0.0535 , 3.0170 , 2.4435 , 83 , 67 , -0.7167 , -0.9688 , -0.9553 
objTR0002.cimgz , 00 , 1.00 , 4 , 0.08 , -42.2307 , 0.6606 , 117.3490 , 79.4704 , 113.7790 , 79.4704 , 1028 , 0.0083 , 0.0835 , 2.0450 , 1.7806 , 50 , 22 , -0.8876 , -1.0037 , -0.9886 
objTR0002.cimgz , 01 , 1.00 , 4 , 0.08 , -35.0000 , 9.0000 , 117.3490 , 79.4704 , 112.4845 , 80.8397 , 998 , -1.0000 , 0.0452 , 3.8078 , 2.5143 , 60 , 14 , -0.8889 , -0.9949 , -0.9901 
objTR0002.cimgz , 02 , 1.00 , 4 , 0.08 , 0.2498 , -2.8400 , 117.3490 , 79.4704 , 119.4649 , 83.7862 , 969 , 0.0022 , 0.1031 , 3.3669 , 2.5636 , 69 , 32 , -0.8365 , -0.9940 , -0.9761 
objTR0002.cimgz , 03 , 1.00 , 4 , 0.08 , -14.8296 , -2.9791 , 117.3490 , 79.4704 , 121.5512 , 85.2118 , 812 , 0.0106 , 0.0199 , 3.7266 , 3.2800 , 48 , 17 , -0.7848 , -0.9891 , -0.9844 
objTR0002.cimgz , 04 , 1.00 , 4 , 0.08 , -45.0000 , -5.0000 , 117.3490 , 79.4704 , 114.9898 , 84.3712 , 974 , 0.0000 , 0.0202 , 5.2768 , 3.3778 , 67 , 35 , -0.8339 , -0.9907 , -0.9875 
objTR0002.cimgz , 05 , 1.00 , 4 , 0.08 , -10.0000 , 15.0000 , 117.3490 , 79.4704 , 114.5106 , 82.5351 , 1072 , 0.0000 , 0.0303 , 4.9503 , 3.7905 , 78 , 24 , -0.6699 , -0.9846 , -0.9751 
objTR0002.cimgz , 06 , 1.00 , 4 , 0.08 , -20.3226 , 12.0147 , 117.3490 , 79.4704 , 122.1895 , 83.5618 , 886 , 0.0028 , 0.0061 , 4.9061 , 4.0500 , 51 , 20 , -0.8067 , -0.9940 , -0.9926 
objTR0002.cimgz , 07 , 1.00 , 4 , 0.08 , -7.8184 , -11.8834 , 117.3490 , 79.4704 , 121.7266 , 83.7120 , 951 , 0.0016 , 0.0394 , 4.2450 , 3.6875 , 59 , 32 , -0.7689 , -0.9896 , -0.9806 
objTR0002.cimgz , 08 , 1.00 , 4 , 0.08 , -15.0000 , -15.0000 , 117.3490 , 79.4704 , 119.7807 , 83.7402 , 1094 , 0.0000 , 0.0540 , 3.0170 , 2.4435 , 83 , 67 , -0.7191 , -0.9688 , -0.9553 
objTR0002.cimgz , 00 , 2.00 , 4 , 0.08 , -44.7812 , -1.2683 , 117.3490 , 79.4704 , 113.7790 , 79.4704 , 466 , 0.0008 , 0.0467 , 2.0450 , 1.7806 , 50 , 22 , -0.8876 , -0.9965 , -0.9912 
objTR0002.cimgz , 01 , 2.00 , 4 , 0.08 , -34.0000 , 10.0000 , 117.3490 , 79.4704 , 112.4845 , 80.8397 , 380 , -1.0000 , 0.0161 , 3.8078 , 2.5143 , 60 , 14 , -0.8894 , -0.9949 , -0.9924 
objTR0002.cimgz , 02 , 2.00 , 4 , 0.08 , 0.5948 , -3.4161 , 117.3490 , 79.4704 , 119.4649 , 83.7862 , 402 , 0.0007 , 0.0853 , 3.3669 , 2.5636 , 69 , 37 , -0.8191 , -0.9934 , -0.9769 
objTR0002.cimgz , 03 , 2.00 , 4 , 0.08 , -21.6666 , -11.3809 , 117.3490 , 79.4704 , 121.5512 , 85.2118 , 332 , 0.0024 , 0.0343 , 3.7266 , 3.2800 , 48 , 26 , -0.8233 , -0.9849 , -0.9782 
objTR0002.cimgz , 04 , 2.00 , 4 , 0.08 , -44.7479 , -5.3015 , 117.3490 , 79.4704 , 114.9898 , 84.3712 , 374 , 0.0051 , 0.0107 , 5.2768 , 3.3778 , 67 , 36 , -0.8449 , -0.9913 , -0.9875 
objTR0002.cimgz , 05 , 2.00 , 4 , 0.08 , -28.0000 , 16.0000 , 117.3490 , 79.4704 , 114.5106 , 82.5351 , 403 , 0.0000 , 0.0022 , 4.9503 , 3.7905 , 78 , 20 , -0.6569 , -0.9831 , -0.9824 
objTR0002.cimgz , 06 , 2.00 , 4 , 0.08 , -19.9639 , 11.9176 , 117.3490 , 79.4704 , 122.1895 , 83.5618 , 343 , 0.0038 , 0.0146 , 4.9061 , 4.0500 , 51 , 20 , -0.8069 , -0.9938 , -0.9910 
objTR0002.cimgz , 07 , 2.00 , 4 , 0.08 , -7.6174 , -11.9034 , 117.3490 , 79.4704 , 121.7266 , 83.7120 , 361 , 0.0052 , 0.0247 , 4.2450 , 3.6875 , 59 , 32 , -0.7035 , -0.9911 , -0.9822 
objTR0002.cimgz , 08 , 2.00 , 4 , 0.08 , -14.0000 , -16.0000 , 117.3490 , 79.4704 , 119.7807 , 83.7402 , 396 , 0.0000 , 0.0526 , 3.0170 , 2.4435 , 83 , 69 , -0.7112 , -0.9688 , -0.9552 
objTR0002.cimgz , 00 , 4.00 , 4 , 0.08 , -43.5785 , -1.2034 , 117.3490 , 79.4704 , 113.7790 , 79.4704 , 292 , 0.0015 , 0.0719 , 2.0450 , 1.7806 , 50 , 21 , -0.8876 , -0.9968 , -0.9872 
objTR0002.cimgz , 01 , 4.00 , 4 , 0.08 , -48.0000 , 8.0000 , 117.3490 , 79.4704 , 112.4845 , 80.8397 , 186 , 0.0000 , 0.0741 , 3.8078 , 2.5143 , 60 , 12 , -0.9002 , -0.9917 , -0.9849 
objTR0002.cimgz , 02 , 4.00 , 4 , 0.08 , 0.2572 , -3.7571 , 117.3490 , 79.4704 , 119.4649 , 83.7862 , 212 , 0.0046 , 0.0852 , 3.3669 , 2.5636 , 69 , 37 , -0.8297 , -0.9930 , -0.9777 
objTR0002.cimgz , 03 , 4.00 , 4 , 0.08 , -21.1208 , -11.1709 , 117.3490 , 79.4704 , 121.5512 , 85.2118 , 182 , 0.0053 , 0.0336 , 3.7266 , 3.2800 , 48 , 26 , -0.8232 , -0.9865 , -0.9780 
objTR0002.cimgz , 04 , 4.00 , 4 , 0.08 , -15.3685 , 3.6710 , 117.3490 , 79.4704 , 114.9898 , 84.3712 , 196 , 0.0072 , 0.0059 , 5.2768 , 3.3778 , 67 , 38 , -0.8449 , -0.9883 , -0.9867 
objTR0002.cimgz , 05 , 4.00 , 4 , 0.08 , -28.0000 , 16.0000 , 117.3490 , 79.4704 , 114.5106 , 82.5351 , 240 , 0.0000 , 0.0107 , 4.9503 , 3.7905 , 78 , 20 , -0.6586 , -0.9831 , -0.9796 
objTR0002.cimgz , 06 , 4.00 , 4 , 0.08 , -20.2398 , 12.2523 , 117.3490 , 79.4704 , 122.1895 , 83.5618 , 217 , 0.0089 , 0.0253 , 4.9061 , 4.0500 , 51 , 20 , -0.8103 , -0.9941 , -0.9891 
objTR0002.cimgz , 07 , 4.00 , 4 , 0.08 , -7.4608 , -12.7827 , 117.3490 , 79.4704 , 121.7266 , 83.7120 , 197 , 0.0079 , 0.0518 , 4.2450 , 3.6875 , 59 , 32 , -0.7547 , -0.9908 , -0.9772 
objTR0002.cimgz , 08 , 4.00 , 4 , 0.08 , 8.0000 , -8.0000 , 117.3490 , 79.4704 , 119.7807 , 83.7402 , 193 , 0.0000 , 0.0210 , 3.0170 , 2.4435 , 83 , 65 , -0.7276 , -0.9713 , -0.9661 
objTR0002.cimgz , 00 , 5.00 , 4 , 0.08 , -45.0000 , 0.0000 , 117.3490 , 79.4704 , 113.7790 , 79.4704 , 246 , 0.0000 , 0.0891 , 2.0450 , 1.7806 , 50 , 21 , -0.8953 , -0.9958 , -0.9868 
objTR0002.cimgz , 01 , 5.00 , 4 , 0.08 , -32.7197 , 11.9459 , 117.3490 , 79.4704 , 112.4845 , 80.8397 , 160 , 0.0496 , 0.0619 , 3.8078 , 2.5143 , 60 , 14 , -0.9060 , -0.9972 , -0.9886 
objTR0002.cimgz , 02 , 5.00 , 4 , 0.08 , 1.1882 , -3.0982 , 117.3490 , 79.4704 , 119.4649 , 83.7862 , 178 , 0.0083 , 0.2075 , 3.3669 , 2.5636 , 69 , 40 , -0.8424 , -0.9939 , -0.9591 
objTR0002.cimgz , 03 , 5.00 , 4 , 0.08 , -21.3329 , -10.0646 , 117.3490 , 79.4704 , 121.5512 , 85.2118 , 156 , 0.0111 , 0.0581 , 3.7266 , 3.2800 , 48 , 26 , -0.8390 , -0.9859 , -0.9742 
objTR0002.cimgz , 04 , 5.00 , 4 , 0.08 , -45.0000 , -5.0000 , 117.3490 , 79.4704 , 114.9898 , 84.3712 , 182 , 0.0000 , 0.0356 , 5.2768 , 3.3778 , 67 , 35 , -0.8441 , -0.9907 , -0.9854 
objTR0002.cimgz , 05 , 5.00 , 4 , 0.08 , -10.0000 , 15.0000 , 117.3490 , 79.4704 , 114.5106 , 82.5351 , 186 , 0.0000 , 0.0303 , 4.9503 , 3.7905 , 78 , 24 , -0.6699 , -0.9846 , -0.9751 
objTR0002.cimgz , 06 , 5.00 , 4 , 0.08 , -24.2312 , 11.9696 , 117.3490 , 79.4704 , 122.1895 , 83.5618 , 162 , 0.0019 , 0.0101 , 4.9061 , 4.0500 , 51 , 23 , -0.8244 , -0.9891 , -0.9861 
objTR0002.cimgz , 07 , 5.00 , 4 , 0.08 , -5.0000 , -15.0000 , 117.3490 , 79.4704 , 121.7266 , 83.7120 , 181 , 0.0000 , 0.1145 , 4.2450 , 3.6875 , 59 , 34 , -0.7689 , -0.9863 , -0.9614 
objTR0002.cimgz , 08 , 5.00 , 4 , 0.08 , -15.0000 , -15.0000 , 117.3490 , 79.4704 , 119.7807 , 83.7402 , 210 , 0.0000 , 0.0868 , 3.0170 , 2.4435 , 83 , 67 , -0.7204 , -0.9688 , -0.9472 
objTR0002.cimgz , 00 , 3.75 , 4 , 0.08 , -44.2696 , -1.3109 , 117.3490 , 79.4704 , 113.7790 , 79.4704 , 412 , 0.0017 , 0.1071 , 2.0450 , 1.7806 , 50 , 23 , -0.9010 , -0.9967 , -0.9850 
objTR0002.cimgz , 01 , 3.75 , 4 , 0.08 , -46.2816 , 7.5090 , 117.3490 , 79.4704 , 112.4845 , 80.8397 , 229 , 0.0000 , 0.0215 , 3.8078 , 2.5143 , 60 , 14 , -0.9074 , -0.9905 , -0.9888 
objTR0002.cimgz , 02 , 3.75 , 4 , 0.08 , 1.6213 , -3.9889 , 117.3490 , 79.4704 , 119.4649 , 83.7862 , 214 , 0.0091 , 0.1414 , 3.3669 , 2.5636 , 69 , 35 , -0.8397 , -0.9934 , -0.9699 
