
___________ Mon Sep 26 10:59:07 2022

* maxRotX=-45.0  * RangeX=25.0  * RangeY=15.0  * StepDeg=-2.0

___________ 
File , transition , degStep , pixelStep , contrastPerc , rotVecX , rotVecY , Rmajor , Rminor , Vmajor , Vminor , Time(us) , curvature , meanDifference , contrastelista , umbrallista , N1 , Nmatch , maximum , minimum , minimo_lejano 
objTR0001.cimgz , 00 , 1.01 , 1 , 0.01 , -24.8664 , -12.7097 , 112.6506 , 77.4992 , 111.0862 , 78.5874 , 5209 , 0.0171 , 0.1120 , 9.7413 , 5.2720 , 131 , 127 , 0.9831 , -0.1037 , 0.0311 
objTR0001.cimgz , 01 , 1.01 , 1 , 0.01 , 3.6390 , -3.2750 , 112.6506 , 77.4992 , 113.1125 , 77.4992 , 3483 , 0.9854 , 0.1975 , 18.4223 , 10.3000 , 122 , 33 , 0.9653 , -1.2286 , -0.5974 
objTR0001.cimgz , 02 , 1.01 , 1 , 0.01 , -38.1063 , -7.2941 , 112.6506 , 77.4992 , 114.0530 , 79.4847 , 2659 , 0.6083 , 0.0009 , 9.6199 , 8.3185 , 116 , 23 , 0.2226 , -1.1478 , -0.9941 
objTR0001.cimgz , 03 , 1.01 , 1 , 0.01 , -38.8667 , -6.0844 , 112.6506 , 77.4992 , 115.1445 , 78.9642 , 2647 , 0.0070 , 0.0161 , 11.1518 , 9.7333 , 136 , 55 , 0.4196 , -0.9837 , -0.9597 
objTR0001.cimgz , 04 , 1.01 , 1 , 0.01 , -21.3081 , -13.0870 , 112.6506 , 77.4992 , 111.9259 , 79.5254 , 2454 , 0.0068 , 0.0136 , 11.0319 , 8.9818 , 101 , 71 , 0.7220 , -0.9509 , -0.9257 
objTR0001.cimgz , 05 , 1.01 , 1 , 0.01 , -38.5064 , 14.2438 , 112.6506 , 77.4992 , 112.7726 , 78.7425 , 2330 , 0.0025 , 0.0185 , 9.4986 , 8.7568 , 79 , 20 , -0.0740 , -0.9929 , -0.9739 
objTR0001.cimgz , 06 , 1.01 , 1 , 0.01 , -10.9605 , -0.6758 , 112.6506 , 77.4992 , 114.5305 , 78.6524 , 3166 , 0.0254 , 0.0382 , 11.4326 , 9.1417 , 164 , 152 , 0.1536 , -0.8161 , -0.7749 
objTR0001.cimgz , 07 , 1.01 , 1 , 0.01 , -1.7934 , 6.4188 , 112.6506 , 77.4992 , 111.4475 , 79.5085 , 3357 , 0.0263 , 0.0084 , 10.2077 , 8.7737 , 168 , 149 , 0.3974 , -0.8784 , -0.8590 
objTR0001.cimgz , 08 , 1.01 , 1 , 0.01 , -4.3786 , 13.2339 , 112.6506 , 77.4992 , 111.4670 , 78.8300 , 2704 , 0.0091 , 0.0264 , 6.9100 , 5.9886 , 163 , 89 , -0.3696 , -0.9440 , -0.9266 
objTR0001.cimgz , 00 , 1.01 , 1 , 0.02 , -25.4241 , -13.5373 , 112.6506 , 77.4992 , 111.0862 , 78.5874 , 4154 , 0.0119 , 0.1381 , 8.1582 , 4.5600 , 217 , 198 , 0.8665 , -0.2409 , -0.0791 
objTR0001.cimgz , 01 , 1.01 , 1 , 0.02 , 2.6799 , -3.8633 , 112.6506 , 77.4992 , 113.1125 , 77.4992 , 2560 , 0.0123 , 0.2079 , 15.7126 , 7.0640 , 185 , 48 , 0.9369 , -0.9396 , -0.5455 
objTR0001.cimgz , 02 , 1.01 , 1 , 0.02 , -32.0716 , -8.0477 , 112.6506 , 77.4992 , 114.0530 , 79.4847 , 3119 , -1.0000 , 0.0109 , 8.6959 , 7.2000 , 240 , 90 , 0.0176 , -0.9839 , -0.9729 
objTR0001.cimgz , 03 , 1.01 , 1 , 0.02 , -38.9600 , -5.8735 , 112.6506 , 77.4992 , 115.1445 , 78.9642 , 3252 , 0.0050 , 0.0210 , 10.3828 , 8.7922 , 237 , 107 , 0.3440 , -0.9715 , -0.9432 
objTR0001.cimgz , 04 , 1.01 , 1 , 0.02 , -21.6652 , -13.1879 , 112.6506 , 77.4992 , 111.9259 , 79.5254 , 3125 , 0.0057 , 0.0505 , 9.5958 , 7.9654 , 240 , 167 , 0.2442 , -0.9204 , -0.8603 
objTR0001.cimgz , 05 , 1.01 , 1 , 0.02 , -38.9224 , 12.6153 , 112.6506 , 77.4992 , 112.7726 , 78.7425 , 2694 , 0.0047 , 0.0369 , 8.9138 , 8.0327 , 169 , 34 , -0.2532 , -0.9820 , -0.9516 
objTR0001.cimgz , 06 , 1.01 , 1 , 0.02 , -13.4539 , 2.1462 , 112.6506 , 77.4992 , 114.5305 , 78.6524 , 4017 , 0.0075 , 0.0204 , 10.2252 , 8.0647 , 301 , 252 , 0.0215 , -0.7469 , -0.7257 
objTR0001.cimgz , 07 , 1.01 , 1 , 0.02 , -1.7256 , 6.4954 , 112.6506 , 77.4992 , 111.4475 , 79.5085 , 4098 , 0.0204 , 0.0060 , 9.3819 , 8.0045 , 321 , 287 , 0.1231 , -0.8406 , -0.8266 
objTR0001.cimgz , 08 , 1.01 , 1 , 0.02 , -12.9957 , 0.2244 , 112.6506 , 77.4992 , 111.4670 , 78.8300 , 3808 , 0.0109 , 0.0318 , 6.3286 , 5.3775 , 319 , 225 , -0.4453 , -0.8988 , -0.8815 
objTR0001.cimgz , 00 , 1.01 , 1 , 0.04 , -30.0597 , 15.0895 , 112.6506 , 77.4992 , 111.0862 , 78.5874 , 5284 , 0.0000 , 0.2454 , 6.5959 , 3.9867 , 413 , 136 , 0.7204 , -0.7211 , -0.3673 
objTR0001.cimgz , 01 , 1.01 , 1 , 0.04 , 2.7216 , -2.5943 , 112.6506 , 77.4992 , 113.1125 , 77.4992 , 3523 , 0.0189 , 0.0162 , 11.9261 , 5.6500 , 372 , 175 , 0.7620 , -0.8775 , -0.8340 
objTR0001.cimgz , 02 , 1.01 , 1 , 0.04 , -32.1937 , -4.1438 , 112.6506 , 77.4992 , 114.0530 , 79.4847 , 4947 , 0.0039 , 0.0212 , 7.6168 , 6.0988 , 528 , 349 , -0.2438 , -0.9626 , -0.9466 
objTR0001.cimgz , 03 , 1.01 , 1 , 0.04 , -38.6692 , -6.1684 , 112.6506 , 77.4992 , 115.1445 , 78.9642 , 4066 , 0.0097 , 0.0421 , 9.5350 , 7.8425 , 417 , 158 , 0.1835 , -0.9600 , -0.9098 
objTR0001.cimgz , 04 , 1.01 , 1 , 0.04 , -21.5749 , -13.3188 , 112.6506 , 77.4992 , 111.9259 , 79.5254 , 5307 , 0.0049 , 0.0941 , 8.5417 , 7.1243 , 525 , 377 , -0.0688 , -0.8984 , -0.8183 
objTR0001.cimgz , 05 , 1.01 , 1 , 0.04 , -36.0955 , 15.0895 , 112.6506 , 77.4992 , 112.7726 , 78.7425 , 3841 , 0.0000 , 0.0256 , 8.2656 , 7.2458 , 348 , 145 , -0.3794 , -0.9306 , -0.9165 
objTR0001.cimgz , 06 , 1.01 , 1 , 0.04 , -11.0310 , -0.0788 , 112.6506 , 77.4992 , 114.5305 , 78.6524 , 5815 , 0.0094 , 0.0685 , 9.0330 , 7.0575 , 576 , 484 , -0.0783 , -0.7361 , -0.6901 
objTR0001.cimgz , 07 , 1.01 , 1 , 0.04 , -1.1067 , 6.3887 , 112.6506 , 77.4992 , 111.4475 , 79.5085 , 6318 , 0.0192 , 0.0097 , 8.4966 , 7.0948 , 637 , 569 , -0.1265 , -0.7755 , -0.7598 
objTR0001.cimgz , 08 , 1.01 , 1 , 0.04 , -13.2208 , 0.2539 , 112.6506 , 77.4992 , 111.4670 , 78.8300 , 5515 , 0.0061 , 0.0351 , 5.7491 , 4.7603 , 611 , 486 , -0.4704 , -0.8865 , -0.8697 
objTR0001.cimgz , 00 , 1.01 , 1 , 0.08 , -42.1313 , 15.0895 , 112.6506 , 77.4992 , 111.0862 , 78.5874 , 7912 , 0.0000 , 0.1080 , 5.4169 , 3.3948 , 782 , 165 , 0.3576 , -0.9088 , -0.7720 
objTR0001.cimgz , 01 , 1.01 , 1 , 0.08 , -43.4637 , 2.6730 , 112.6506 , 77.4992 , 113.1125 , 77.4992 , 6381 , 0.0051 , 0.0389 , 8.9360 , 4.6295 , 802 , 345 , 0.4422 , -0.8602 , -0.8068 
objTR0001.cimgz , 02 , 1.01 , 1 , 0.08 , -31.6670 , -4.1305 , 112.6506 , 77.4992 , 114.0530 , 79.4847 , 8601 , 0.0064 , 0.0238 , 6.6624 , 5.0328 , 1056 , 768 , -0.4017 , -0.9368 , -0.9223 
objTR0001.cimgz , 03 , 1.01 , 1 , 0.08 , -39.1134 , -3.0179 , 112.6506 , 77.4992 , 115.1445 , 78.9642 , 6176 , -1.0000 , 0.0166 , 8.5091 , 6.4560 , 774 , 339 , -0.0132 , -0.9082 , -0.8934 
objTR0001.cimgz , 04 , 1.01 , 1 , 0.08 , -20.0000 , -15.0895 , 112.6506 , 77.4992 , 111.9259 , 79.5254 , 9277 , 0.0000 , 0.0968 , 7.5614 , 6.0694 , 1117 , 794 , -0.3479 , -0.8727 , -0.8219 
objTR0001.cimgz , 05 , 1.01 , 1 , 0.08 , -39.1134 , 15.0895 , 112.6506 , 77.4992 , 112.7726 , 78.7425 , 7430 , 0.0000 , 0.0361 , 7.5303 , 6.3769 , 716 , 288 , -0.4126 , -0.8880 , -0.8708 
objTR0001.cimgz , 06 , 1.01 , 1 , 0.08 , -9.1892 , -2.1261 , 112.6506 , 77.4992 , 114.5305 , 78.6524 , 9704 , 0.0084 , 0.1666 , 7.9174 , 6.0377 , 1109 , 979 , -0.1987 , -0.7496 , -0.6548 
objTR0001.cimgz , 07 , 1.01 , 1 , 0.08 , 4.2526 , 11.0928 , 112.6506 , 77.4992 , 111.4475 , 79.5085 , 10508 , 0.0102 , 0.0153 , 7.6198 , 6.1341 , 1243 , 1091 , -0.3340 , -0.7472 , -0.7402 
objTR0001.cimgz , 08 , 1.01 , 1 , 0.08 , -13.2860 , 0.2532 , 112.6506 , 77.4992 , 111.4670 , 78.8300 , 9753 , 0.0072 , 0.0396 , 5.1467 , 4.0520 , 1169 , 1023 , -0.5711 , -0.8603 , -0.8451 
objTR0001.cimgz , 00 , 1.01 , 1 , 0.16 , -41.1253 , 15.0895 , 112.6506 , 77.4992 , 111.0862 , 78.5874 , 13897 , 0.0000 , 0.1161 , 4.3019 , 2.6746 , 1673 , 639 , 0.0183 , -0.9009 , -0.7941 
objTR0001.cimgz , 01 , 1.01 , 1 , 0.16 , -42.4707 , 2.8058 , 112.6506 , 77.4992 , 113.1125 , 77.4992 , 13685 , 0.0032 , 0.0065 , 6.7762 , 3.6720 , 1736 , 1057 , 0.0845 , -0.7783 , -0.7692 
objTR0001.cimgz , 02 , 1.01 , 1 , 0.16 , -40.5088 , -6.6419 , 112.6506 , 77.4992 , 114.0530 , 79.4847 , 15668 , 0.0045 , 0.0386 , 5.7031 , 3.9403 , 2032 , 1474 , -0.4507 , -0.8714 , -0.8534 
objTR0001.cimgz , 03 , 1.01 , 1 , 0.16 , -36.0955 , -15.0895 , 112.6506 , 77.4992 , 115.1445 , 78.9642 , 11771 , 0.0000 , 0.0203 , 7.1049 , 4.8777 , 1634 , 985 , -0.2250 , -0.8429 , -0.8303 
objTR0001.cimgz , 04 , 1.01 , 1 , 0.16 , -20.0000 , -15.0895 , 112.6506 , 77.4992 , 111.9259 , 79.5254 , 17243 , 0.0000 , 0.1190 , 6.5368 , 4.7152 , 2269 , 1700 , -0.4589 , -0.8479 , -0.8016 
objTR0001.cimgz , 05 , 1.01 , 1 , 0.16 , -40.1194 , 15.0895 , 112.6506 , 77.4992 , 112.7726 , 78.7425 , 11371 , 0.0000 , 0.0497 , 6.7256 , 5.4361 , 1470 , 692 , -0.4721 , -0.8684 , -0.8487 
objTR0001.cimgz , 06 , 1.01 , 1 , 0.16 , -8.8880 , -2.0241 , 112.6506 , 77.4992 , 114.5305 , 78.6524 , 17762 , 0.0097 , 0.1216 , 6.7938 , 4.9495 , 2229 , 2026 , -0.3367 , -0.7221 , -0.6752 
objTR0001.cimgz , 07 , 1.01 , 1 , 0.16 , -21.3453 , -13.0494 , 112.6506 , 77.4992 , 111.4475 , 79.5085 , 19506 , 0.0062 , 0.0632 , 6.6766 , 5.0193 , 2454 , 2125 , -0.4432 , -0.7324 , -0.7134 
objTR0001.cimgz , 08 , 1.01 , 1 , 0.16 , -13.2491 , 0.2464 , 112.6506 , 77.4992 , 111.4670 , 78.8300 , 17977 , 0.0076 , 0.1200 , 4.4847 , 3.2692 , 2250 , 2096 , -0.5723 , -0.8192 , -0.7859 
objTR0001.cimgz , 00 , 1.01 , 1 , 0.32 , -41.1253 , 15.0895 , 112.6506 , 77.4992 , 111.0862 , 78.5874 , 28530 , 0.0000 , 0.1116 , 3.3458 , 1.8620 , 3645 , 1904 , -0.1590 , -0.8674 , -0.7883 
objTR0001.cimgz , 01 , 1.01 , 1 , 0.32 , -41.2045 , 1.9473 , 112.6506 , 77.4992 , 113.1125 , 77.4992 , 28750 , 0.0038 , 0.0043 , 5.1411 , 2.6995 , 3791 , 2640 , -0.1473 , -0.7331 , -0.7304 
objTR0001.cimgz , 02 , 1.01 , 1 , 0.32 , -40.6730 , -6.6344 , 112.6506 , 77.4992 , 114.0530 , 79.4847 , 31788 , 0.0031 , 0.0373 , 4.6573 , 2.6559 , 4007 , 3020 , -0.4925 , -0.8254 , -0.8115 
objTR0001.cimgz , 03 , 1.01 , 1 , 0.32 , -37.1015 , -15.0895 , 112.6506 , 77.4992 , 115.1445 , 78.9642 , 27002 , 0.0000 , 0.0239 , 5.6227 , 3.4355 , 3715 , 2684 , -0.3505 , -0.8125 , -0.8015 
objTR0001.cimgz , 04 , 1.01 , 1 , 0.32 , -20.0000 , -15.0895 , 112.6506 , 77.4992 , 111.9259 , 79.5254 , 33513 , 0.0000 , 0.1372 , 5.3969 , 3.2242 , 4518 , 3737 , -0.4909 , -0.7995 , -0.7572 
objTR0001.cimgz , 05 , 1.01 , 1 , 0.32 , -41.1253 , 15.0895 , 112.6506 , 77.4992 , 112.7726 , 78.7425 , 24468 , 0.0000 , 0.0151 , 5.7055 , 4.0338 , 3262 , 1762 , -0.5095 , -0.8211 , -0.8164 
objTR0001.cimgz , 06 , 1.01 , 1 , 0.32 , -8.6935 , -2.1106 , 112.6506 , 77.4992 , 114.5305 , 78.6524 , 33422 , 0.0082 , 0.0064 , 5.6785 , 3.6531 , 4444 , 4131 , -0.4253 , -0.6894 , -0.6862 
objTR0001.cimgz , 07 , 1.01 , 1 , 0.32 , -21.2657 , -13.0178 , 112.6506 , 77.4992 , 111.4475 , 79.5085 , 41319 , 0.0057 , 0.1350 , 5.6626 , 3.5900 , 4697 , 4196 , -0.4721 , -0.7243 , -0.6885 
objTR0001.cimgz , 08 , 1.01 , 1 , 0.32 , -12.4017 , 0.1583 , 112.6506 , 77.4992 , 111.4670 , 78.8300 , 33987 , 0.0044 , 0.1549 , 3.7554 , 2.3667 , 4409 , 4251 , -0.5798 , -0.7632 , -0.7329 
objTR0001.cimgz , 00 , 1.01 , 1 , 0.64 , -38.1074 , 15.0895 , 112.6506 , 77.4992 , 111.0862 , 78.5874 , 61500 , 0.0000 , 0.0188 , 2.4760 , 0.8244 , 7911 , 5752 , -0.2019 , -0.7361 , -0.7260 
objTR0001.cimgz , 01 , 1.01 , 1 , 0.64 , 5.1492 , -3.0179 , 112.6506 , 77.4992 , 113.1125 , 77.4992 , 59493 , 0.0000 , 0.0219 , 3.8546 , 1.3567 , 7895 , 7599 , -0.2463 , -0.6723 , -0.6629 
objTR0001.cimgz , 02 , 1.01 , 1 , 0.64 , -27.0418 , -15.0895 , 112.6506 , 77.4992 , 114.0530 , 79.4847 , 62055 , 0.0000 , 0.0714 , 3.5376 , 1.2037 , 8189 , 7381 , -0.4770 , -0.7397 , -0.7210 
objTR0001.cimgz , 03 , 1.01 , 1 , 0.64 , -16.1624 , 1.0110 , 112.6506 , 77.4992 , 115.1445 , 78.9642 , 61193 , 0.0040 , 0.0841 , 4.2464 , 1.6135 , 8026 , 7610 , -0.3679 , -0.7430 , -0.7112 
objTR0001.cimgz , 04 , 1.01 , 1 , 0.64 , -22.9132 , -12.7030 , 112.6506 , 77.4992 , 111.9259 , 79.5254 , 67245 , 0.0018 , 0.0493 , 4.2108 , 1.4603 , 8742 , 7962 , -0.4701 , -0.7081 , -0.6958 
objTR0001.cimgz , 05 , 1.01 , 1 , 0.64 , -31.0656 , 15.0895 , 112.6506 , 77.4992 , 112.7726 , 78.7425 , 58361 , 0.0000 , 0.0883 , 4.3460 , 2.0283 , 7789 , 6481 , -0.4350 , -0.7149 , -0.6901 
objTR0001.cimgz , 06 , 1.01 , 1 , 0.64 , -45.1492 , 1.0060 , 112.6506 , 77.4992 , 114.5305 , 78.6524 , 66249 , 0.0000 , 0.0308 , 4.4769 , 1.8312 , 8826 , 5592 , -0.4296 , -0.6558 , -0.6489 
objTR0001.cimgz , 07 , 1.01 , 1 , 0.64 , -21.3678 , -13.1055 , 112.6506 , 77.4992 , 111.4475 , 79.5085 , 68165 , 0.0033 , 0.1069 , 4.5313 , 1.7776 , 8765 , 8148 , -0.4641 , -0.6760 , -0.6528 
objTR0001.cimgz , 08 , 1.01 , 1 , 0.64 , -12.6339 , 0.1303 , 112.6506 , 77.4992 , 111.4670 , 78.8300 , 69876 , 0.0053 , 0.0490 , 2.9532 , 1.0831 , 8544 , 8359 , -0.5053 , -0.6772 , -0.6660 
objTR0001.cimgz , 00 , 1.01 , 1 , 0.99 , -30.0597 , 15.0895 , 112.6506 , 77.4992 , 111.0862 , 78.5874 , 96325 , 0.0000 , 0.0962 , 1.9986 , -0.1501 , 12385 , 11175 , -0.1854 , -0.6462 , -0.6018 
objTR0001.cimgz , 01 , 1.01 , 1 , 0.99 , -5.4698 , -1.9450 , 112.6506 , 77.4992 , 113.1125 , 77.4992 , 97316 , 0.0077 , 0.0073 , 3.1341 , -0.1118 , 12223 , 11949 , -0.2158 , -0.6009 , -0.5971 
objTR0001.cimgz , 02 , 1.01 , 1 , 0.99 , -27.0418 , -15.0895 , 112.6506 , 77.4992 , 114.0530 , 79.4847 , 95582 , 0.0000 , 0.0919 , 2.8997 , -0.1266 , 12426 , 11514 , -0.4148 , -0.6392 , -0.6186 
objTR0001.cimgz , 03 , 1.01 , 1 , 0.99 , -15.9136 , 1.0427 , 112.6506 , 77.4992 , 115.1445 , 78.9642 , 97652 , 0.0036 , 0.1678 , 3.4247 , -0.1006 , 12677 , 12261 , -0.2954 , -0.6790 , -0.6146 
objTR0001.cimgz , 04 , 1.01 , 1 , 0.99 , -45.1492 , -15.0895 , 112.6506 , 77.4992 , 111.9259 , 79.5254 , 99004 , 0.0000 , 0.0065 , 3.4911 , -0.1080 , 12966 , 8515 , -0.3854 , -0.6121 , -0.6106 
objTR0001.cimgz , 05 , 1.01 , 1 , 0.99 , -31.0656 , 15.0895 , 112.6506 , 77.4992 , 112.7726 , 78.7425 , 98623 , 0.0000 , 0.1036 , 3.4517 , -0.0664 , 12975 , 11485 , -0.3449 , -0.6036 , -0.5768 
objTR0001.cimgz , 06 , 1.01 , 1 , 0.99 , -45.1492 , 1.0060 , 112.6506 , 77.4992 , 114.5305 , 78.6524 , 100930 , 0.0000 , 0.0629 , 3.6838 , -0.0777 , 13422 , 8989 , -0.3515 , -0.5862 , -0.5715 
objTR0001.cimgz , 07 , 1.01 , 1 , 0.99 , 5.1492 , -15.0895 , 112.6506 , 77.4992 , 111.4475 , 79.5085 , 100384 , 0.0000 , 0.0451 , 3.7561 , -0.0927 , 13095 , 12113 , -0.3957 , -0.6047 , -0.5953 
objTR0001.cimgz , 08 , 1.01 , 1 , 0.99 , -12.6105 , 0.1026 , 112.6506 , 77.4992 , 111.4670 , 78.8300 , 98366 , 0.0052 , 0.0226 , 2.4486 , -0.1318 , 12699 , 12508 , -0.4231 , -0.5950 , -0.5882 
objTR0001.cimgz , 00 , 2.01 , 2 , 0.01 , -24.5112 , -15.1240 , 112.6506 , 77.4992 , 111.0862 , 78.5874 , 1019 , 0.0165 , 0.0830 , 7.0157 , 5.2000 , 36 , 34 , 0.9802 , -0.3954 , -0.2650 
objTR0001.cimgz , 01 , 2.01 , 2 , 0.01 , 4.3272 , -4.4256 , 112.6506 , 77.4992 , 113.1125 , 77.4992 , 625 , 0.0174 , 0.2164 , 14.2068 , 8.4000 , 35 , 07 , 0.9778 , -1.0059 , -0.5710 
objTR0001.cimgz , 02 , 2.01 , 2 , 0.01 , -28.8022 , -3.2693 , 112.6506 , 77.4992 , 114.0530 , 79.4847 , 538 , 1.4142 , 0.0000 , 9.2646 , 7.9200 , 20 , 04 , 0.9998 , -1.1249 , -0.9995 
objTR0001.cimgz , 03 , 2.01 , 2 , 0.01 , -38.9857 , -5.5415 , 112.6506 , 77.4992 , 115.1445 , 78.9642 , 552 , 0.0042 , 0.0013 , 10.3260 , 9.3111 , 29 , 09 , 0.2304 , -1.0003 , -0.9971 
objTR0001.cimgz , 04 , 2.01 , 2 , 0.01 , -17.4205 , -10.9448 , 112.6506 , 77.4992 , 111.9259 , 79.5254 , 535 , 0.0513 , 0.0015 , 10.4905 , 8.8000 , 18 , 11 , 0.9934 , -1.0611 , -0.9965 
objTR0001.cimgz , 05 , 2.01 , 2 , 0.01 , -0.3742 , -2.0581 , 112.6506 , 77.4992 , 112.7726 , 78.7425 , 555 , 0.0229 , 0.0024 , 9.8476 , 8.5750 , 20 , 05 , -0.0014 , -1.0070 , -0.9968 
objTR0001.cimgz , 06 , 2.01 , 2 , 0.01 , -46.1552 , 16.0955 , 112.6506 , 77.4992 , 114.5305 , 78.6524 , 585 , 0.0000 , 0.0449 , 9.2823 , 8.3455 , 40 , 15 , -0.1313 , -0.9890 , -0.9504 
objTR0001.cimgz , 07 , 2.01 , 2 , 0.01 , 3.6448 , -4.3242 , 112.6506 , 77.4992 , 111.4475 , 79.5085 , 570 , 0.0214 , 0.0037 , 8.8474 , 8.0286 , 39 , 35 , 0.4536 , -0.9618 , -0.9489 
objTR0001.cimgz , 08 , 2.01 , 2 , 0.01 , -1.9843 , -1.7518 , 112.6506 , 77.4992 , 111.4670 , 78.8300 , 586 , 0.0273 , 0.0147 , 6.6288 , 5.9091 , 44 , 21 , -0.4248 , -0.9796 , -0.9677 
objTR0001.cimgz , 00 , 2.01 , 2 , 0.02 , -24.7782 , -14.9702 , 112.6506 , 77.4992 , 111.0862 , 78.5874 , 925 , 0.0177 , 0.0584 , 6.1274 , 4.3077 , 62 , 53 , 0.9362 , -0.5016 , -0.4073 
objTR0001.cimgz , 01 , 2.01 , 2 , 0.02 , 3.3860 , -4.7765 , 112.6506 , 77.4992 , 113.1125 , 77.4992 , 643 , 1.3917 , 0.2962 , 12.4951 , 6.8571 , 51 , 10 , 0.9756 , -1.1147 , -0.4087 
objTR0001.cimgz , 02 , 2.01 , 2 , 0.02 , -46.1552 , -16.0955 , 112.6506 , 77.4992 , 114.0530 , 79.4847 , 572 , 0.0000 , 0.0001 , 8.2451 , 6.9500 , 48 , 10 , 0.5235 , -0.9963 , -0.9962 
objTR0001.cimgz , 03 , 2.01 , 2 , 0.02 , -39.4176 , -7.7671 , 112.6506 , 77.4992 , 115.1445 , 78.9642 , 602 , 0.0040 , 0.0200 , 9.6590 , 8.5750 , 56 , 18 , 0.4199 , -0.9956 , -0.9664 
objTR0001.cimgz , 04 , 2.01 , 2 , 0.02 , -3.9045 , -16.0955 , 112.6506 , 77.4992 , 111.9259 , 79.5254 , 559 , 0.0000 , 0.0007 , 9.1079 , 7.6400 , 47 , 33 , 0.7805 , -0.9917 , -0.9905 
objTR0001.cimgz , 05 , 2.01 , 2 , 0.02 , -38.2075 , -0.1637 , 112.6506 , 77.4992 , 112.7726 , 78.7425 , 590 , 0.0055 , 0.0080 , 8.8755 , 7.7600 , 49 , 10 , -0.3302 , -0.9977 , -0.9894 
objTR0001.cimgz , 06 , 2.01 , 2 , 0.02 , -46.1552 , 16.0955 , 112.6506 , 77.4992 , 114.5305 , 78.6524 , 669 , 0.0000 , 0.0492 , 8.6251 , 7.5889 , 81 , 31 , -0.2002 , -0.9575 , -0.9203 
objTR0001.cimgz , 07 , 2.01 , 2 , 0.02 , 0.1194 , -16.0955 , 112.6506 , 77.4992 , 111.4475 , 79.5085 , 631 , 0.0000 , 0.0244 , 8.3269 , 7.5000 , 76 , 59 , 0.1348 , -0.9474 , -0.9209 
objTR0001.cimgz , 08 , 2.01 , 2 , 0.02 , -4.1520 , 13.9758 , 112.6506 , 77.4992 , 111.4670 , 78.8300 , 730 , 0.0222 , 0.0598 , 6.1859 , 5.2200 , 79 , 36 , -0.5804 , -0.9521 , -0.9286 
objTR0001.cimgz , 00 , 2.01 , 2 , 0.04 , -34.0836 , 16.0955 , 112.6506 , 77.4992 , 111.0862 , 78.5874 , 1012 , 0.0000 , 0.0984 , 5.3717 , 3.6914 , 103 , 24 , 0.8386 , -0.9612 , -0.7841 
objTR0001.cimgz , 01 , 2.01 , 2 , 0.04 , -40.1194 , -16.0955 , 112.6506 , 77.4992 , 113.1125 , 77.4992 , 599 , 0.0000 , 0.0041 , 10.2363 , 5.3000 , 89 , 17 , 0.8952 , -0.9470 , -0.9394 
objTR0001.cimgz , 02 , 2.01 , 2 , 0.04 , -32.0304 , -5.3127 , 112.6506 , 77.4992 , 114.0530 , 79.4847 , 719 , 0.0031 , 0.0173 , 7.1048 , 5.8211 , 126 , 72 , 0.0522 , -0.9777 , -0.9583 
objTR0001.cimgz , 03 , 2.01 , 2 , 0.04 , -39.2316 , -7.5136 , 112.6506 , 77.4992 , 115.1445 , 78.9642 , 685 , 0.0077 , 0.0408 , 8.9552 , 7.6421 , 103 , 29 , 0.1501 , -0.9915 , -0.9401 
objTR0001.cimgz , 04 , 2.01 , 2 , 0.04 , -21.4867 , -13.6047 , 112.6506 , 77.4992 , 111.9259 , 79.5254 , 690 , 0.0062 , 0.0170 , 7.9678 , 6.7083 , 118 , 87 , 0.1678 , -0.9359 , -0.9133 
objTR0001.cimgz , 05 , 2.01 , 2 , 0.04 , -2.2468 , -6.8606 , 112.6506 , 77.4992 , 112.7726 , 78.7425 , 655 , 0.0245 , 0.0251 , 8.0908 , 6.8643 , 98 , 51 , -0.6547 , -0.9863 , -0.9684 
objTR0001.cimgz , 06 , 2.01 , 2 , 0.04 , -46.1552 , 16.0955 , 112.6506 , 77.4992 , 114.5305 , 78.6524 , 787 , 0.0000 , 0.0113 , 7.9861 , 6.6667 , 142 , 52 , -0.3416 , -0.9122 , -0.9057 
objTR0001.cimgz , 07 , 2.01 , 2 , 0.04 , 4.0520 , -3.9028 , 112.6506 , 77.4992 , 111.4475 , 79.5085 , 877 , 0.0307 , 0.0025 , 7.7224 , 6.7172 , 152 , 126 , -0.1531 , -0.8588 , -0.8563 
objTR0001.cimgz , 08 , 2.01 , 2 , 0.04 , -13.9642 , -16.0955 , 112.6506 , 77.4992 , 111.4670 , 78.8300 , 918 , 0.0000 , 0.0270 , 5.5628 , 4.5000 , 155 , 123 , -0.5274 , -0.9171 , -0.9066 
objTR0001.cimgz , 00 , 2.01 , 2 , 0.08 , -38.1074 , 16.0955 , 112.6506 , 77.4992 , 111.0862 , 78.5874 , 1231 , 0.0000 , 0.0087 , 4.6323 , 3.0968 , 178 , 38 , 0.5466 , -0.9588 , -0.9457 
objTR0001.cimgz , 01 , 2.01 , 2 , 0.08 , -44.2967 , 3.6515 , 112.6506 , 77.4992 , 113.1125 , 77.4992 , 1002 , 0.0172 , 0.0306 , 7.7191 , 4.2341 , 196 , 75 , 0.5164 , -0.9670 , -0.9185 
