
___________ Thu Sep 15 17:37:01 2022

* maxRotX=-45.0  * RangeX=25.0  * RangeY=15.0  * StepDeg=-2.0

___________ 
File , transition , degStep , pixelStep , contrastPerc , rotVecX , rotVecY , Rmajor , Rminor , Vmajor , Vminor , Time(us) , curvature , meanDifference , contrastelista , umbrallista , N1 , Nmatch , maximum , minimum , minimo_lejano 
objM0001.cimgz , 00 , 0.79 , 1 , 0.01 , -24.6463 , 3.2439 , 104.5525 , 75.9571 , 103.2989 , 80.9668 , 6463 , 0.0169 , 0.0013 , 8.3263 , 7.5125 , 94 , 93 , 0.3919 , -0.9062 , -0.9024 
objM0001.cimgz , 01 , 0.79 , 1 , 0.01 , -17.1620 , -6.5319 , 104.5525 , 75.9571 , 103.3744 , 93.5720 , 5082 , 0.0120 , 0.1124 , 17.5247 , 14.2667 , 175 , 175 , 0.8108 , -0.9726 , -0.7638 
objM0001.cimgz , 02 , 0.79 , 1 , 0.01 , -24.0541 , -0.5862 , 104.5525 , 75.9571 , 102.8063 , 100.8398 , 5519 , 0.0072 , 0.1922 , 20.7462 , 16.6889 , 192 , 192 , 0.7903 , -0.9728 , -0.6311 
objM0001.cimgz , 03 , 0.79 , 1 , 0.01 , -23.7656 , 10.1791 , 104.5525 , 75.9571 , 106.3286 , 100.1113 , 4670 , 0.0241 , 0.0755 , 21.9195 , 16.7800 , 175 , 175 , 0.9675 , -0.9447 , -0.7952 
objM0001.cimgz , 04 , 0.79 , 1 , 0.01 , -31.1577 , 14.6456 , 104.5525 , 75.9571 , 106.0430 , 94.3344 , 3916 , 0.0250 , 0.0543 , 11.7632 , 10.2588 , 154 , 130 , 0.1557 , -0.7955 , -0.7361 
objM0001.cimgz , 05 , 0.79 , 1 , 0.01 , -44.6341 , -4.8907 , 104.5525 , 75.9571 , 106.0782 , 76.2506 , 3843 , 0.0081 , 0.0562 , 12.3407 , 10.9875 , 116 , 38 , 0.0184 , -0.9784 , -0.9202 
objM0001.cimgz , 06 , 0.79 , 1 , 0.01 , -16.0594 , -0.7881 , 104.5525 , 75.9571 , 105.5068 , 86.2188 , 4929 , -1.0000 , 0.1364 , 16.6171 , 13.2000 , 157 , 157 , 0.7840 , -0.8976 , -0.6682 
objM0001.cimgz , 07 , 0.79 , 1 , 0.01 , -18.5067 , -2.5083 , 104.5525 , 75.9571 , 105.3175 , 95.8486 , 4929 , 0.0080 , 0.1413 , 25.5762 , 20.6000 , 182 , 182 , 0.8498 , -0.9895 , -0.7275 
objM0001.cimgz , 08 , 0.79 , 1 , 0.01 , -19.3278 , -4.3683 , 104.5525 , 75.9571 , 105.6615 , 99.6168 , 4925 , 0.0026 , 0.1694 , 30.2742 , 24.8000 , 192 , 192 , 0.9217 , -0.9947 , -0.6692 
objM0001.cimgz , 09 , 0.79 , 1 , 0.01 , -24.7287 , 7.0930 , 104.5525 , 75.9571 , 104.1030 , 101.1798 , 4855 , -1.0000 , 0.2033 , 30.4587 , 24.8000 , 188 , 188 , 0.8875 , -0.9737 , -0.5922 
objM0001.cimgz , 10 , 0.79 , 1 , 0.01 , 0.0000 , 0.0000 , 104.5525 , 75.9571 , 103.3926 , 96.0700 , 1441 , -2.0000 , 0.0000 , -1.0000 , 19.3500 , 00 , 00 , 0.0000 , 100.0000 , -1.0000 
objM0001.cimgz , 11 , 0.79 , 1 , 0.01 , -9.2471 , 0.5583 , 104.5525 , 75.9571 , 103.2892 , 90.5469 , 4617 , 0.0306 , 0.0821 , 13.4943 , 11.0444 , 174 , 174 , 0.8390 , -0.9349 , -0.7733 
objM0001.cimgz , 00 , 0.79 , 1 , 0.02 , -25.0046 , 3.1110 , 104.5525 , 75.9571 , 103.2989 , 80.9668 , 6216 , 0.0242 , 0.0037 , 7.7144 , 6.9000 , 208 , 205 , 0.2927 , -0.8540 , -0.8371 
objM0001.cimgz , 01 , 0.79 , 1 , 0.02 , -17.1534 , -6.4836 , 104.5525 , 75.9571 , 103.3744 , 93.5720 , 7327 , 0.0198 , 0.1862 , 15.3371 , 11.5100 , 349 , 349 , 0.7123 , -0.9434 , -0.6239 
objM0001.cimgz , 02 , 0.79 , 1 , 0.02 , -23.9634 , 0.1932 , 104.5525 , 75.9571 , 102.8063 , 100.8398 , 7949 , 0.0128 , 0.2730 , 18.1089 , 13.6533 , 384 , 384 , 0.6578 , -0.9525 , -0.5085 
objM0001.cimgz , 03 , 0.79 , 1 , 0.02 , -23.8494 , 9.5995 , 104.5525 , 75.9571 , 106.3286 , 100.1113 , 6961 , 0.0298 , 0.1448 , 19.1519 , 13.7615 , 317 , 317 , 0.8577 , -0.9290 , -0.6658 
objM0001.cimgz , 04 , 0.79 , 1 , 0.02 , -2.6621 , -9.5235 , 104.5525 , 75.9571 , 106.0430 , 94.3344 , 6513 , 0.0439 , 0.0185 , 10.7292 , 9.1821 , 314 , 308 , -0.0410 , -0.7346 , -0.7204 
objM0001.cimgz , 05 , 0.79 , 1 , 0.02 , -45.2196 , -4.7287 , 104.5525 , 75.9571 , 106.0782 , 76.2506 , 5826 , 0.0000 , 0.1024 , 11.3700 , 9.8813 , 243 , 100 , 0.0103 , -0.9545 , -0.8557 
objM0001.cimgz , 06 , 0.79 , 1 , 0.02 , -15.4796 , -0.6345 , 104.5525 , 75.9571 , 105.5068 , 86.2188 , 6892 , 0.0171 , 0.2099 , 14.4120 , 10.8583 , 312 , 312 , 0.6110 , -0.8571 , -0.5430 
objM0001.cimgz , 07 , 0.79 , 1 , 0.02 , -18.5442 , -2.4958 , 104.5525 , 75.9571 , 105.3175 , 95.8486 , 7661 , 0.0097 , 0.1971 , 22.0469 , 14.7500 , 361 , 361 , 0.7171 , -0.9558 , -0.6233 
objM0001.cimgz , 08 , 0.79 , 1 , 0.02 , -19.2779 , -4.5340 , 104.5525 , 75.9571 , 105.6615 , 99.6168 , 7996 , 0.0112 , 0.2269 , 26.2791 , 17.7333 , 377 , 377 , 0.8946 , -0.9873 , -0.5568 
objM0001.cimgz , 09 , 0.79 , 1 , 0.02 , -25.0163 , 6.8725 , 104.5525 , 75.9571 , 104.1030 , 101.1798 , 7617 , 0.0214 , 0.2732 , 26.2042 , 16.9250 , 376 , 376 , 0.7753 , -0.9659 , -0.4819 
objM0001.cimgz , 10 , 0.79 , 1 , 0.02 , -16.8699 , 0.5778 , 104.5525 , 75.9571 , 103.3926 , 96.0700 , 2814 , 0.0559 , 0.0045 , 11.9632 , 10.4571 , 27 , 27 , 0.9905 , -0.9452 , -0.9206 
objM0001.cimgz , 11 , 0.79 , 1 , 0.02 , -9.2622 , 0.5574 , 104.5525 , 75.9571 , 103.2892 , 90.5469 , 7352 , 0.0331 , 0.1348 , 11.8986 , 9.0000 , 342 , 342 , 0.7222 , -0.9090 , -0.6717 
objM0001.cimgz , 00 , 0.79 , 1 , 0.04 , -42.5844 , 11.6305 , 104.5525 , 75.9571 , 103.2989 , 80.9668 , 9602 , 0.0177 , 0.0045 , 7.0773 , 6.1912 , 466 , 393 , 0.2678 , -0.7971 , -0.7820 
objM0001.cimgz , 01 , 0.79 , 1 , 0.04 , -16.9348 , -6.5051 , 104.5525 , 75.9571 , 103.3744 , 93.5720 , 11047 , 0.0182 , 0.2730 , 13.0964 , 8.9613 , 675 , 675 , 0.5073 , -0.8964 , -0.5079 
objM0001.cimgz , 02 , 0.79 , 1 , 0.04 , -23.9489 , 0.1952 , 104.5525 , 75.9571 , 102.8063 , 100.8398 , 12431 , 0.0184 , 0.4094 , 15.3910 , 10.5647 , 756 , 756 , 0.5414 , -0.9393 , -0.3280 
objM0001.cimgz , 03 , 0.79 , 1 , 0.04 , -23.8792 , 9.5633 , 104.5525 , 75.9571 , 106.3286 , 100.1113 , 10475 , 0.0295 , 0.2108 , 16.2037 , 10.9395 , 603 , 602 , 0.7393 , -0.8977 , -0.5506 
objM0001.cimgz , 04 , 0.79 , 1 , 0.04 , -2.6498 , -9.4959 , 104.5525 , 75.9571 , 106.0430 , 94.3344 , 9369 , 0.0373 , 0.0516 , 9.7565 , 7.9667 , 588 , 562 , -0.1200 , -0.7005 , -0.6702 
objM0001.cimgz , 05 , 0.79 , 1 , 0.04 , -45.2196 , -5.5168 , 104.5525 , 75.9571 , 106.0782 , 76.2506 , 8502 , 0.0000 , 0.1471 , 10.3418 , 8.6080 , 482 , 233 , -0.0862 , -0.8699 , -0.7546 
objM0001.cimgz , 06 , 0.79 , 1 , 0.04 , -16.2284 , -0.0936 , 104.5525 , 75.9571 , 105.5068 , 86.2188 , 12610 , 0.0029 , 0.2401 , 12.4734 , 8.6556 , 579 , 579 , 0.4686 , -0.7874 , -0.4840 
objM0001.cimgz , 07 , 0.79 , 1 , 0.04 , -18.6464 , -2.5026 , 104.5525 , 75.9571 , 105.3175 , 95.8486 , 12648 , 0.0233 , 0.2738 , 17.7126 , 10.2188 , 734 , 734 , 0.5512 , -0.9164 , -0.5085 
objM0001.cimgz , 08 , 0.79 , 1 , 0.04 , -19.1710 , -4.5141 , 104.5525 , 75.9571 , 105.6615 , 99.6168 , 12493 , 0.0097 , 0.3015 , 20.9103 , 10.3227 , 735 , 735 , 0.6816 , -0.9707 , -0.4708 
objM0001.cimgz , 09 , 0.79 , 1 , 0.04 , -24.9622 , 6.8443 , 104.5525 , 75.9571 , 104.1030 , 101.1798 , 11833 , 0.0213 , 0.3383 , 21.5160 , 9.5706 , 653 , 653 , 0.5533 , -0.9513 , -0.4345 
objM0001.cimgz , 10 , 0.79 , 1 , 0.04 , -21.0538 , 14.9317 , 104.5525 , 75.9571 , 103.3926 , 96.0700 , 5714 , 0.0528 , 0.0009 , 8.4291 , 6.8453 , 237 , 235 , 0.2113 , -0.6216 , -0.6000 
objM0001.cimgz , 11 , 0.79 , 1 , 0.04 , -9.2981 , 0.9396 , 104.5525 , 75.9571 , 103.2892 , 90.5469 , 11850 , 0.0070 , 0.1902 , 10.2083 , 7.3577 , 661 , 661 , 0.5131 , -0.8324 , -0.5645 
objM0001.cimgz , 00 , 0.79 , 1 , 0.08 , -25.7908 , 0.9413 , 104.5525 , 75.9571 , 103.2989 , 80.9668 , 17087 , 0.0237 , 0.0153 , 6.4113 , 5.3469 , 970 , 970 , 0.2315 , -0.7713 , -0.7456 
objM0001.cimgz , 01 , 0.79 , 1 , 0.08 , -17.0378 , -6.4002 , 104.5525 , 75.9571 , 103.3744 , 93.5720 , 19960 , 0.0177 , 0.3216 , 10.8276 , 6.9703 , 1329 , 1329 , 0.4021 , -0.8254 , -0.4264 
objM0001.cimgz , 02 , 0.79 , 1 , 0.08 , -24.0869 , 0.1957 , 104.5525 , 75.9571 , 102.8063 , 100.8398 , 22933 , 0.0198 , 0.4627 , 12.8181 , 8.0917 , 1435 , 1419 , 0.4408 , -0.8905 , -0.2691 
objM0001.cimgz , 03 , 0.79 , 1 , 0.08 , -23.8807 , 9.5610 , 104.5525 , 75.9571 , 106.3286 , 100.1113 , 19356 , 0.0248 , 0.2771 , 13.1890 , 8.1133 , 1219 , 1197 , 0.5465 , -0.8423 , -0.4560 
objM0001.cimgz , 04 , 0.79 , 1 , 0.08 , -2.7042 , -8.6931 , 104.5525 , 75.9571 , 106.0430 , 94.3344 , 18936 , 0.0234 , 0.0816 , 8.5914 , 6.7027 , 1186 , 1132 , -0.2096 , -0.6362 , -0.6009 
objM0001.cimgz , 05 , 0.79 , 1 , 0.08 , -45.2196 , -5.5168 , 104.5525 , 75.9571 , 106.0782 , 76.2506 , 15605 , 0.0000 , 0.2051 , 9.1744 , 7.1483 , 951 , 482 , -0.1097 , -0.8336 , -0.6851 
objM0001.cimgz , 06 , 0.79 , 1 , 0.08 , -16.7432 , -0.2273 , 104.5525 , 75.9571 , 105.5068 , 86.2188 , 18410 , 0.0046 , 0.2681 , 10.3891 , 6.6860 , 1119 , 1119 , 0.3270 , -0.7179 , -0.4366 
objM0001.cimgz , 07 , 0.79 , 1 , 0.08 , -18.6472 , -2.5007 , 104.5525 , 75.9571 , 105.3175 , 95.8486 , 22613 , 0.0256 , 0.3542 , 14.1695 , 7.6530 , 1407 , 1404 , 0.3658 , -0.8789 , -0.4321 
objM0001.cimgz , 08 , 0.79 , 1 , 0.08 , -19.2046 , -4.5509 , 104.5525 , 75.9571 , 105.6615 , 99.6168 , 22481 , 0.0166 , 0.4205 , 16.4466 , 7.4325 , 1363 , 1363 , 0.4303 , -0.9586 , -0.3720 
objM0001.cimgz , 09 , 0.79 , 1 , 0.08 , -24.8993 , 6.8211 , 104.5525 , 75.9571 , 104.1030 , 101.1798 , 20009 , 0.0109 , 0.4056 , 16.7338 , 6.7516 , 1201 , 1201 , 0.4160 , -0.9346 , -0.3810 
objM0001.cimgz , 10 , 0.79 , 1 , 0.08 , -28.7054 , 9.4410 , 104.5525 , 75.9571 , 103.3926 , 96.0700 , 14311 , 0.0061 , 0.0595 , 6.8112 , 5.4759 , 834 , 825 , -0.0462 , -0.5237 , -0.4952 
objM0001.cimgz , 11 , 0.79 , 1 , 0.08 , -9.3187 , 0.9492 , 104.5525 , 75.9571 , 103.2892 , 90.5469 , 20308 , 0.0154 , 0.2394 , 8.6880 , 5.9329 , 1247 , 1247 , 0.3868 , -0.7718 , -0.4818 
objM0001.cimgz , 00 , 0.79 , 1 , 0.16 , -25.7158 , 0.9177 , 104.5525 , 75.9571 , 103.2989 , 80.9668 , 32261 , 0.0148 , 0.0405 , 5.6468 , 4.3087 , 1969 , 1967 , 0.1882 , -0.7204 , -0.6782 
objM0001.cimgz , 01 , 0.79 , 1 , 0.16 , -17.2247 , -6.3310 , 104.5525 , 75.9571 , 103.3744 , 93.5720 , 37649 , 0.0183 , 0.3467 , 8.8683 , 5.3453 , 2562 , 2559 , 0.3158 , -0.7385 , -0.3683 
objM0001.cimgz , 02 , 0.79 , 1 , 0.16 , -24.2146 , 0.1655 , 104.5525 , 75.9571 , 102.8063 , 100.8398 , 38166 , 0.0065 , 0.4721 , 10.3763 , 6.0225 , 2797 , 2734 , 0.3087 , -0.8211 , -0.2858 
objM0001.cimgz , 03 , 0.79 , 1 , 0.16 , -23.9147 , 9.5963 , 104.5525 , 75.9571 , 106.3286 , 100.1113 , 36185 , 0.0175 , 0.3207 , 10.4647 , 5.9991 , 2501 , 2410 , 0.3517 , -0.7627 , -0.4040 
objM0001.cimgz , 04 , 0.79 , 1 , 0.16 , -2.6463 , -10.3255 , 104.5525 , 75.9571 , 106.0430 , 94.3344 , 34237 , 0.0114 , 0.0470 , 7.3548 , 5.2804 , 2431 , 2326 , -0.2661 , -0.5785 , -0.5634 
objM0001.cimgz , 05 , 0.79 , 1 , 0.16 , -45.2196 , -5.5168 , 104.5525 , 75.9571 , 106.0782 , 76.2506 , 28524 , 0.0000 , 0.2187 , 7.9137 , 5.6337 , 1852 , 1037 , -0.1383 , -0.7615 , -0.6252 
objM0001.cimgz , 06 , 0.79 , 1 , 0.16 , -16.4983 , -0.2416 , 104.5525 , 75.9571 , 105.5068 , 86.2188 , 32752 , 0.0063 , 0.2827 , 8.4678 , 5.1021 , 2182 , 2180 , 0.2237 , -0.6618 , -0.4079 
objM0001.cimgz , 07 , 0.79 , 1 , 0.16 , -18.7039 , -2.5062 , 104.5525 , 75.9571 , 105.3175 , 95.8486 , 41174 , 0.0290 , 0.4485 , 11.1686 , 5.6114 , 2704 , 2692 , 0.2653 , -0.8396 , -0.3373 
objM0001.cimgz , 08 , 0.79 , 1 , 0.16 , -19.1937 , -4.5881 , 104.5525 , 75.9571 , 105.6615 , 99.6168 , 37376 , 0.0175 , 0.4827 , 12.6449 , 5.4027 , 2613 , 2609 , 0.3207 , -0.9364 , -0.3280 
objM0001.cimgz , 09 , 0.79 , 1 , 0.16 , -24.8014 , 6.7926 , 104.5525 , 75.9571 , 104.1030 , 101.1798 , 35406 , 0.0137 , 0.4426 , 12.3568 , 4.8906 , 2470 , 2461 , 0.3028 , -0.9034 , -0.3637 
objM0001.cimgz , 10 , 0.79 , 1 , 0.16 , -34.5593 , 14.5742 , 104.5525 , 75.9571 , 103.3926 , 96.0700 , 30891 , 0.0053 , 0.0820 , 5.6670 , 4.2145 , 2115 , 2014 , -0.1153 , -0.4925 , -0.4587 
objM0001.cimgz , 11 , 0.79 , 1 , 0.16 , -9.3971 , 0.9823 , 104.5525 , 75.9571 , 103.2892 , 90.5469 , 33436 , 0.0179 , 0.2517 , 7.2472 , 4.6468 , 2396 , 2396 , 0.2538 , -0.6954 , -0.4430 
objM0001.cimgz , 00 , 0.79 , 1 , 0.32 , -25.8887 , 0.8870 , 104.5525 , 75.9571 , 103.2989 , 80.9668 , 59394 , 0.0026 , 0.0579 , 4.7578 , 3.0519 , 3932 , 3927 , 0.1292 , -0.6551 , -0.6065 
objM0001.cimgz , 01 , 0.79 , 1 , 0.32 , -17.3606 , -6.3325 , 104.5525 , 75.9571 , 103.3744 , 93.5720 , 72735 , 0.0158 , 0.3937 , 7.0925 , 3.6920 , 4959 , 4916 , 0.2260 , -0.6633 , -0.3113 
objM0001.cimgz , 02 , 0.79 , 1 , 0.32 , -24.2717 , 0.1762 , 104.5525 , 75.9571 , 102.8063 , 100.8398 , 79467 , 0.0074 , 0.5178 , 8.2031 , 4.1286 , 5470 , 5327 , 0.1936 , -0.7516 , -0.2600 
objM0001.cimgz , 03 , 0.79 , 1 , 0.32 , -23.9425 , 9.6084 , 104.5525 , 75.9571 , 106.3286 , 100.1113 , 75420 , 0.0162 , 0.3495 , 8.1377 , 4.0645 , 5096 , 4809 , 0.2146 , -0.6744 , -0.3620 
objM0001.cimgz , 04 , 0.79 , 1 , 0.32 , -45.2196 , 5.5168 , 104.5525 , 75.9571 , 106.0430 , 94.3344 , 68505 , 0.0000 , 0.0638 , 6.0882 , 3.6912 , 4858 , 3595 , -0.2484 , -0.5215 , -0.5041 
objM0001.cimgz , 05 , 0.79 , 1 , 0.32 , -45.2196 , -5.5168 , 104.5525 , 75.9571 , 106.0782 , 76.2506 , 53283 , 0.0000 , 0.1862 , 6.4977 , 3.8687 , 3725 , 2314 , -0.0991 , -0.6567 , -0.5528 
objM0001.cimgz , 06 , 0.79 , 1 , 0.32 , -16.4736 , -0.2299 , 104.5525 , 75.9571 , 105.5068 , 86.2188 , 62059 , 0.0066 , 0.3051 , 6.7151 , 3.4435 , 4304 , 4285 , 0.1619 , -0.5968 , -0.3610 
objM0001.cimgz , 07 , 0.79 , 1 , 0.32 , -18.7067 , -2.5218 , 104.5525 , 75.9571 , 105.3175 , 95.8486 , 73998 , 0.0298 , 0.5127 , 8.6644 , 3.7477 , 5209 , 5174 , 0.1939 , -0.7984 , -0.2830 
objM0001.cimgz , 08 , 0.79 , 1 , 0.32 , -19.1982 , -4.6166 , 104.5525 , 75.9571 , 105.6615 , 99.6168 , 73449 , 0.0194 , 0.5377 , 9.5340 , 3.6569 , 5154 , 5122 , 0.2282 , -0.9040 , -0.2943 
objM0001.cimgz , 09 , 0.79 , 1 , 0.32 , -24.8226 , 6.7645 , 104.5525 , 75.9571 , 104.1030 , 101.1798 , 72515 , 0.0149 , 0.4764 , 9.1804 , 3.2676 , 4952 , 4904 , 0.2274 , -0.8590 , -0.3349 
objM0001.cimgz , 10 , 0.79 , 1 , 0.32 , -33.8905 , 14.1986 , 104.5525 , 75.9571 , 103.3926 , 96.0700 , 66895 , 0.0082 , 0.0411 , 4.6187 , 2.9097 , 4684 , 4386 , -0.1265 , -0.4552 , -0.4395 
objM0001.cimgz , 11 , 0.79 , 1 , 0.32 , -9.4507 , 1.0146 , 104.5525 , 75.9571 , 103.2892 , 90.5469 , 69849 , 0.0127 , 0.3210 , 5.8350 , 3.2277 , 4745 , 4745 , 0.1502 , -0.6301 , -0.3719 
objM0001.cimgz , 00 , 0.79 , 1 , 0.64 , -25.9102 , 0.9534 , 104.5525 , 75.9571 , 103.2989 , 80.9668 , 110981 , 0.0119 , 0.0719 , 3.7133 , 1.3520 , 7826 , 7824 , 0.0950 , -0.5663 , -0.5120 
objM0001.cimgz , 01 , 0.79 , 1 , 0.64 , -17.5142 , -6.3697 , 104.5525 , 75.9571 , 103.3744 , 93.5720 , 128164 , 0.0082 , 0.4511 , 5.4256 , 1.6290 , 9586 , 9469 , 0.1534 , -0.5748 , -0.2458 
objM0001.cimgz , 02 , 0.79 , 1 , 0.64 , -24.2852 , 0.1703 , 104.5525 , 75.9571 , 102.8063 , 100.8398 , 149410 , 0.0056 , 0.5485 , 6.2647 , 1.9104 , 10558 , 10275 , 0.1243 , -0.6787 , -0.2366 
objM0001.cimgz , 03 , 0.79 , 1 , 0.64 , -23.9903 , 9.5998 , 104.5525 , 75.9571 , 106.3286 , 100.1113 , 146689 , 0.0112 , 0.3832 , 6.0747 , 1.8259 , 10374 , 9572 , 0.1255 , -0.5705 , -0.3023 
objM0001.cimgz , 04 , 0.79 , 1 , 0.64 , -45.2196 , 5.5168 , 104.5525 , 75.9571 , 106.0430 , 94.3344 , 127170 , 0.0000 , 0.1575 , 4.6881 , 1.6393 , 9768 , 6949 , -0.2032 , -0.4483 , -0.4097 
objM0001.cimgz , 05 , 0.79 , 1 , 0.64 , -45.2196 , -5.5168 , 104.5525 , 75.9571 , 106.0782 , 76.2506 , 96358 , 0.0000 , 0.1562 , 5.0336 , 1.7814 , 7339 , 4877 , -0.0839 , -0.5297 , -0.4601 
objM0001.cimgz , 06 , 0.79 , 1 , 0.64 , -16.5741 , -0.2092 , 104.5525 , 75.9571 , 105.5068 , 86.2188 , 117856 , 0.0052 , 0.3657 , 5.0546 , 1.5098 , 8620 , 8591 , 0.1187 , -0.5224 , -0.2851 
objM0001.cimgz , 07 , 0.79 , 1 , 0.64 , -18.6914 , -2.5390 , 104.5525 , 75.9571 , 105.3175 , 95.8486 , 135868 , 0.0313 , 0.5550 , 6.5377 , 1.6340 , 9959 , 9887 , 0.1425 , -0.7486 , -0.2471 
objM0001.cimgz , 08 , 0.79 , 1 , 0.64 , -19.1908 , -4.6344 , 104.5525 , 75.9571 , 105.6615 , 99.6168 , 138648 , 0.0207 , 0.5995 , 7.0300 , 1.6804 , 10208 , 10083 , 0.1629 , -0.8642 , -0.2479 
objM0001.cimgz , 09 , 0.79 , 1 , 0.64 , -24.8048 , 6.7323 , 104.5525 , 75.9571 , 104.1030 , 101.1798 , 133166 , 0.0142 , 0.4996 , 6.6566 , 1.4964 , 10078 , 9950 , 0.1640 , -0.7962 , -0.3088 
objM0001.cimgz , 10 , 0.79 , 1 , 0.64 , -33.9158 , 13.3478 , 104.5525 , 75.9571 , 103.3926 , 96.0700 , 140892 , 0.0066 , 0.0467 , 3.5369 , 1.2542 , 9740 , 9056 , -0.0972 , -0.3896 , -0.3743 
objM0001.cimgz , 11 , 0.79 , 1 , 0.64 , -10.0847 , 1.5177 , 104.5525 , 75.9571 , 103.2892 , 90.5469 , 131151 , 0.0178 , 0.3929 , 4.4800 , 1.4368 , 9278 , 9273 , 0.0709 , -0.5623 , -0.3064 
objM0001.cimgz , 00 , 0.79 , 1 , 0.99 , -26.3049 , 1.5762 , 104.5525 , 75.9571 , 103.2989 , 80.9668 , 175464 , -1.0000 , 0.0858 , 3.0499 , -0.1244 , 11856 , 11847 , 0.0780 , -0.4719 , -0.4242 
objM0001.cimgz , 01 , 0.79 , 1 , 0.99 , -17.6156 , -6.3800 , 104.5525 , 75.9571 , 103.3744 , 93.5720 , 208673 , 0.0070 , 0.4861 , 4.4661 , -0.1091 , 14354 , 14155 , 0.1295 , -0.5199 , -0.2038 
objM0001.cimgz , 02 , 0.79 , 1 , 0.99 , -24.4603 , 0.1873 , 104.5525 , 75.9571 , 102.8063 , 100.8398 , 216691 , 0.0053 , 0.5803 , 5.1592 , -0.0931 , 15806 , 15351 , 0.1000 , -0.6216 , -0.2019 
objM0001.cimgz , 03 , 0.79 , 1 , 0.99 , -23.9887 , 9.6180 , 104.5525 , 75.9571 , 106.3286 , 100.1113 , 212606 , 0.0078 , 0.4130 , 4.9245 , -0.0978 , 16040 , 14731 , 0.1010 , -0.5041 , -0.2527 
objM0001.cimgz , 04 , 0.79 , 1 , 0.99 , -45.2196 , 4.7287 , 104.5525 , 75.9571 , 106.0430 , 94.3344 , 196261 , 0.0000 , 0.1621 , 3.8400 , -0.1074 , 14860 , 10503 , -0.1692 , -0.3829 , -0.3482 
objM0001.cimgz , 05 , 0.79 , 1 , 0.99 , -45.2196 , -5.5168 , 104.5525 , 75.9571 , 106.0782 , 76.2506 , 152375 , 0.0000 , 0.1543 , 4.1166 , -0.1059 , 11204 , 7545 , -0.0691 , -0.4533 , -0.3940 
objM0001.cimgz , 06 , 0.79 , 1 , 0.99 , -16.6400 , -0.1955 , 104.5525 , 75.9571 , 105.5068 , 86.2188 , 180973 , 0.0165 , 0.3718 , 4.1346 , -0.1120 , 13079 , 13050 , 0.1043 , -0.4710 , -0.2517 
objM0001.cimgz , 07 , 0.79 , 1 , 0.99 , -18.6940 , -2.5360 , 104.5525 , 75.9571 , 105.3175 , 95.8486 , 202929 , 0.0321 , 0.5807 , 5.3681 , -0.1038 , 14921 , 14780 , 0.1218 , -0.7064 , -0.2189 
objM0001.cimgz , 08 , 0.79 , 1 , 0.99 , -19.2023 , -4.6444 , 104.5525 , 75.9571 , 105.6615 , 99.6168 , 203636 , 0.0214 , 0.6255 , 5.7305 , -0.1081 , 15513 , 15322 , 0.1341 , -0.8289 , -0.2262 
objM0001.cimgz , 09 , 0.79 , 1 , 0.99 , -24.8300 , 6.7185 , 104.5525 , 75.9571 , 104.1030 , 101.1798 , 210400 , 0.0123 , 0.5191 , 5.3815 , -0.1143 , 15556 , 15351 , 0.1373 , -0.7427 , -0.2776 
objM0001.cimgz , 10 , 0.79 , 1 , 0.99 , -33.8844 , 13.3764 , 104.5525 , 75.9571 , 103.3926 , 96.0700 , 203324 , 0.0054 , 0.0650 , 2.8857 , -0.1280 , 14945 , 13744 , -0.0807 , -0.3316 , -0.3136 
objM0001.cimgz , 11 , 0.79 , 1 , 0.99 , -10.0834 , 1.4908 , 104.5525 , 75.9571 , 103.2892 , 90.5469 , 191361 , 0.0164 , 0.4246 , 3.6966 , -0.1252 , 13849 , 13843 , 0.0549 , -0.5012 , -0.2586 
objM0001.cimgz , 00 , 1.58 , 2 , 0.01 , -28.3406 , -5.9722 , 104.5525 , 75.9571 , 103.2989 , 80.9668 , 1141 , 0.0275 , 0.0197 , 6.1709 , 5.7077 , 24 , 24 , 0.7072 , -0.9736 , -0.9210 
objM0001.cimgz , 01 , 1.58 , 2 , 0.01 , -17.4856 , -6.3693 , 104.5525 , 75.9571 , 103.3744 , 93.5720 , 819 , 0.0318 , 0.1041 , 14.1499 , 11.6667 , 46 , 46 , 0.9220 , -0.9906 , -0.7798 
objM0001.cimgz , 02 , 1.58 , 2 , 0.01 , -25.1508 , 0.3416 , 104.5525 , 75.9571 , 102.8063 , 100.8398 , 857 , 0.0161 , 0.1742 , 16.9229 , 14.0000 , 47 , 47 , 0.8575 , -0.9850 , -0.6549 
objM0001.cimgz , 03 , 1.58 , 2 , 0.01 , -23.2865 , 10.1405 , 104.5525 , 75.9571 , 106.3286 , 100.1113 , 802 , 0.0573 , 0.0526 , 17.9977 , 13.8000 , 46 , 46 , 0.9787 , -0.9629 , -0.8489 
objM0001.cimgz , 04 , 1.58 , 2 , 0.01 , -9.5826 , 4.8603 , 104.5525 , 75.9571 , 106.0430 , 94.3344 , 810 , 0.0395 , 0.0756 , 8.0594 , 7.2857 , 40 , 39 , -0.1580 , -0.9325 , -0.8607 
objM0001.cimgz , 05 , 1.58 , 2 , 0.01 , -45.2196 , -4.7287 , 104.5525 , 75.9571 , 106.0782 , 76.2506 , 790 , 0.0000 , 0.0355 , 8.9068 , 8.2000 , 32 , 10 , -0.1002 , -0.9865 , -0.9550 
